"TERM : 1104","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2009-2010","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","873","3.420","34.7","29.7","24.5","6.0","3.3","0.6","0.2","0.3","0.1",".","",".","0.1","0.1","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","53","3.019","17.0","13.2","37.7","20.8","11.3",".",".",".",".",".","",".",".",".",".",".","."
"Junior","","177","3.285","27.7","26.0","28.8","11.9","5.1","0.6",".",".",".",".","",".",".",".",".",".","."
"Senior","","210","3.319","32.9","28.1","20.5","9.0","5.7","1.9","0.5","0.5","0.5",".","",".",".",".","0.5",".","."
"Undergraduates","","440","3.269","28.9","25.5","25.9","11.6","6.1","1.1","0.2","0.2","0.2",".","",".",".",".","0.2",".","."
"Special","","5","2.000","20.0",".",".",".","40.0",".","20.0",".",".",".","",".",".",".","20.0",".","."
"Graduate","","423","3.586","40.9","34.0","23.6","0.2",".",".",".","0.5",".",".","",".","0.2","0.2","0.2",".","."
"Prof Yr 2","","4","3.750","50.0","50.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","5","3.700","40.0","60.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","873","3.420","34.7","29.7","24.5","6.0","3.3","0.6","0.2","0.3","0.1",".","",".","0.1","0.1","0.3",".","."
