"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Honors Interdis Reading Course","185
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro Les, Gay, Bi, Trnsgen St","200
001","10","3.300","20.0","50.0","10.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"","250
001","13","3.981","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
002","16","3.967","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
003","10","3.944","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
004","17","3.895","88.2",".","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
005","13","3.938","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
006","16","3.947","93.8",".","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
007","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
008","16","3.940","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
009","19","3.830","78.9","5.3","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergrad Research Experience","Course Total","134","3.932","89.6","6.0","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"L & S Jr-Sr Honors Smr","480
001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics: Grad Stdts in Teaching","701
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"INTER-LS
502","Dept. Total","165","3.893","86.7","7.9","4.2","0.6","0.6",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","27","3.705","66.7","14.8","14.8","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","75","3.946","92.0","5.3","2.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","43","3.935","95.3","2.3",".",".","2.3",".",".",".",".",".",".",".",".",".",".","."
"Senior","","16","3.809","68.8","25.0","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","161","3.892","86.3","8.1","4.3","0.6","0.6",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","4","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","165","3.893","86.7","7.9","4.2","0.6","0.6",".",".",".",".",".",".",".",".",".",".","."
