"INTERNATIONAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","","","","","",""
"International Business","200
001","188","3.019","17.0","22.9","31.9","9.6","16.5","1.1","1.1",".",".","",".",".","",".","",".","",".",".","."
"Spanish for Business","329
001","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","365
001","11","3.741","72.7","9.1",".",".","9.1",".",".","9.1",".","",".",".","",".","",".","",".",".","."
"","365
002","17","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Contemporary Topics","Course Total","28","3.906","89.3","3.6",".",".","3.6",".",".","3.6","",".",".","",".","",".","",".",".",".","."
"Reading & Research-Intl Bus","399
222","46","3.978","95.7","4.3",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Multinational Bus Finance","445
001","5","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","765
001","5","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","765
030","59","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Contemporary Topics","Course Total","64","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"INTL BUS
235","Dept. Total","332","3.361","50.0","14.5","18.7","5.7","9.6","0.6","0.6","0.3","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","2.500",".",".","50.0",".","50.0",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","36","3.128","30.6","16.7","30.6","8.3","13.9",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","112","3.030","34.8","15.2","25.0","10.7","11.6","0.9","1.8",".","",".",".","",".","",".","",".",".",".","."
"Senior","","113","3.363","45.1","20.4","18.6","3.5","10.6","0.9",".","0.9","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","263","3.187","38.4","17.5","23.2","7.2","11.8","0.8","0.8","0.4","",".",".","",".","",".","",".",".",".","."
"Special","","5","3.200","20.0","40.0","20.0",".","20.0",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","64","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","332","3.361","50.0","14.5","18.7","5.7","9.6","0.6","0.6","0.3","",".",".","",".","",".","",".",".",".","."
