"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"993","057","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","067","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","077","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","078","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","082","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","","39","",".",".",".",".",".",".",".","94.9",".",".",".","5.1",".",".",".","."
"994","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","","8","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"994","056","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"994","081","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","","29","",".",".",".",".",".",".",".","69.0",".",".",".","31.0",".",".",".","."
"996","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","007","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"996","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","039","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","049","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","082","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"996","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Materials Chemistry","Course Total","","22","",".",".",".",".",".",".",".","86.4",".",".",".","13.6",".",".",".","."
