"TERM : 1104","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2009-2010","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","154619","3.279","39.3","18.8","17.8","6.4","5.9","1.6","0.9","5.5","0.0","1.2","0.0","0.7","0.4","0.1","0.1","0.1"
"University of Wisconsin-Madison","","# Grades Ave","","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","10724","2.982","27.8","18.8","21.3","11.1","12.4","4.0","1.9","0.2","0.0","2.0","0.1",".","0.1","0.1","0.0","0.1"
"Sophomore","","24845","3.159","33.1","20.7","22.0","9.5","9.1","2.6","1.3","0.3",".","1.0","0.0",".","0.1","0.1","0.0","0.1"
"Junior","","31506","3.241","36.7","21.2","21.5","8.1","7.8","2.1","1.2","0.4",".","0.6","0.0","0.0","0.2","0.0","0.0","0.1"
"Senior","","48016","3.372","43.2","20.6","18.3","6.5","5.6","1.5","0.8","1.5","0.0","1.4","0.0","0.1","0.4","0.1","0.0","0.0"
"Undergraduates","","115091","3.248","37.8","20.6","20.2","8.0","7.6","2.2","1.1","0.8","0.0","1.1","0.0","0.0","0.3","0.1","0.0","0.1"
"Special","","2599","3.412","39.2","12.6","11.5","4.3","4.0","0.9","0.8","18.4",".","3.0","0.2",".","0.7","1.6","2.3","0.0"
"Graduate","","22840","3.762","52.2","13.4","6.9","0.8","0.4","0.1","0.1","18.2","0.1","2.1","0.0","4.4","0.9","0.1","0.2","0.0"
"Prof Yr 1","","4004","2.324","22.7","7.8","16.8","2.4","2.7","0.3","0.1","25.0","0.1","1.3",".",".","0.1",".","0.0","0.0"
"Prof Yr 2","","4427","3.038","32.8","18.1","20.5","3.2","1.4","0.1","0.1","11.2","0.0","1.3",".","0.1","0.4",".","0.1","0.5"
"Prof Yr 3","","3980","2.922","29.1","12.7","15.5","2.0","1.9","0.2","0.1","23.6",".","1.1",".","0.2","0.3",".","0.2","0.4"
"Prof Yr 4","","2341","3.656","51.0","11.9","5.0","0.5","0.3","0.1","0.1","27.2",".","0.3",".","0.2","0.3",".","0.2","."
"Professionals","","14752","2.939","31.9","12.9","15.7","2.2","1.7","0.2","0.1","20.8","0.0","1.1",".","0.1","0.3",".","0.1","0.3"
"University Total","","155282","3.279","39.4","18.7","17.7","6.3","5.9","1.6","0.9","5.6","0.0","1.3","0.0","0.7","0.4","0.1","0.1","0.1"
