"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"","999
077","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
097","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","20","3.889","30.0","10.0",".",".",".",".",".","10.0","",".",".","",".",".","25.0",".","25.0","."
"HISTORY
448","Dept. Total","2910","3.471","35.7","25.2","17.0","4.3","2.1","0.7","0.7","9.4","",".","0.5","",".","1.0","1.6","0.2","1.6","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","498","3.430","35.3","29.5","24.3","6.6","3.0","0.4",".",".","",".",".","",".",".","0.8",".",".","."
"Sophomore","","591","3.461","37.2","32.1","22.5","3.4","1.7","0.7","1.2",".","",".",".","",".",".","1.2",".",".","."
"Junior","","578","3.461","39.3","28.9","19.0","6.2","3.1","0.5","0.7",".","",".",".","",".",".","2.1",".","0.2","."
"Senior","","719","3.459","42.0","27.7","16.6","4.7","2.4","1.4","1.1","0.4","",".",".","",".","2.1","1.4",".","0.1","0.1"
"Undergraduates","","2386","3.453","38.8","29.5","20.2","5.2","2.5","0.8","0.8","0.1","",".",".","",".","0.6","1.4",".","0.1","0.0"
"Special","","308","3.494","7.8","4.9","3.2","0.3","0.6",".","0.3","71.1","",".","0.3","",".",".",".","1.6","9.7","."
"Graduate","","216","3.923","42.1","6.5","0.5",".",".",".",".","23.6","",".","6.9","",".","6.9","6.5",".","6.9","."
"","Dept. Total","2910","3.471","35.7","25.2","17.0","4.3","2.1","0.7","0.7","9.4","",".","0.5","",".","1.0","1.6","0.2","1.6","0.0"
