"TERM : 1182","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2017-2018","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","",""
"HUMAN DEVEL & FAMILY STUDI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","",""
"HDFS
Dept. Total
230","1008","3.721","67.2","17.8","8.3","2.2","1.1","0.6","0.5","1.6","0.1",".","",".","0.2","0.3","0.2",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","",""
"Freshmen","9","3.429","55.6","11.1","22.2","11.1",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","114","3.683","65.8","14.0","15.8","1.8","1.8","0.9",".",".",".",".","",".",".",".",".",".","."
"Junior","378","3.740","68.8","20.4","6.9","1.9","1.3","0.3","0.5",".",".",".","",".",".",".",".",".","."
"Senior","456","3.704","67.3","18.2","8.3","2.6","0.9","0.9","0.7","0.2",".",".","",".",".","0.4","0.4",".","."
"Undergraduates","957","3.714","67.6","18.5","8.8","2.3","1.1","0.6","0.5","0.1",".",".","",".",".","0.2","0.2",".","."
"Special","6","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","43","3.946","51.2","4.7",".",".",".",".",".","34.9","2.3",".","",".","4.7","2.3",".",".","."
"Prof Yr 4","2","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1008","3.721","67.2","17.8","8.3","2.2","1.1","0.6","0.5","1.6","0.1",".","",".","0.2","0.3","0.2",".","."
