"180
ART HIST","","","","","","","","","","","","","","","","","","","","",""
"","990
035","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
036","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","19","",".",".",".",".",".",".",".","52.6","",".",".","",".","47.4",".",".",".","."
"ART HIST
180","Dept. Total","643","3.611","38.6","16.8","8.6","3.3","1.2","0.3","0.3","24.4","",".",".","",".","2.0","2.3","2.0","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","65","3.532","44.6","29.2","20.0","1.5","1.5",".","1.5",".","",".",".","",".",".","1.5",".",".","."
"Sophomore","","89","3.541","51.7","22.5","13.5","7.9","3.4","1.1",".",".","",".",".","",".",".",".",".",".","."
"Junior","","80","3.552","43.8","33.8","12.5","7.5",".",".","1.3",".","",".",".","",".",".","1.3",".",".","."
"Senior","","121","3.552","47.9","23.1","13.2","5.0","3.3","0.8",".",".","",".",".","",".","3.3","3.3",".",".","."
"Undergraduates","","355","3.545","47.3","26.5","14.4","5.6","2.3","0.6","0.6",".","",".",".","",".","1.1","1.7",".",".","."
"Special","","164","3.683","3.0","1.2","1.2",".",".",".",".","86.0","",".",".","",".",".",".","7.9","0.6","."
"Graduate","","124","3.893","60.5","9.7","1.6","0.8",".",".",".","12.9","",".",".","",".","7.3","7.3",".",".","."
"","Dept. Total","643","3.611","38.6","16.8","8.6","3.3","1.2","0.3","0.3","24.4","",".",".","",".","2.0","2.3","2.0","0.2","."
