"","999
092","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
115","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","18","4.000","61.1",".",".",".",".",".",".","33.3",".",".",".",".","5.6",".",".","."
"CURRIC
272","Dept. Total","1833","3.911","70.4","5.9","1.1","0.5","0.6","0.1","0.2","4.9","0.2","13.6","0.1","1.0","1.1","0.1","0.1","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","31","3.554","67.7","9.7","9.7","9.7","3.2",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","63","3.948","93.7","3.2",".",".",".",".","1.6",".",".",".",".",".","1.6",".",".","."
"Junior","","291","3.891","75.9","8.2","1.4",".","1.0","0.3","0.3",".",".","12.7",".",".",".",".",".","."
"Senior","","773","3.911","73.1","5.2","1.2","0.8","0.6","0.1","0.1",".",".","18.6",".",".",".",".",".","0.3"
"Undergraduates","","1158","3.898","74.8","6.0","1.4","0.8","0.8","0.2","0.3",".",".","15.6",".",".","0.1",".",".","0.2"
"Special","","90","3.876","74.4","11.1","2.2",".","1.1",".",".",".",".","1.1",".",".","4.4","2.2","2.2","1.1"
"Graduate","","585","3.952","61.0","5.1","0.3",".","0.2",".",".","15.2","0.7","11.5","0.2","3.2","2.6",".",".","."
"","Dept. Total","1833","3.911","70.4","5.9","1.1","0.5","0.6","0.1","0.2","4.9","0.2","13.6","0.1","1.0","1.1","0.1","0.1","0.2"
