"L&S","","","","","","","","","","","","","","","","","","","","",""
"AFRICAN LANGUAGES & LITERA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","","",""
"AFRICAN
Dept. Total
104","429","3.650","64.1","18.9","8.2","1.9","1.9","0.9","0.7","2.3","",".",".","",".","",".","1.2",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","67","3.561","53.7","25.4","14.9","3.0","3.0",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","64","3.748","73.4","18.8","3.1","1.6","1.6","1.6",".",".","",".",".","",".","",".",".",".",".","."
"Junior","97","3.579","61.9","17.5","10.3","3.1","2.1","2.1","1.0","1.0","",".",".","",".","",".","1.0",".",".","."
"Senior","126","3.624","63.5","21.4","8.7","0.8","2.4","0.8","1.6","0.8","",".",".","",".","",".",".",".",".","."
"Undergraduates","354","3.620","63.0","20.6","9.3","2.0","2.3","1.1","0.8","0.6","",".",".","",".","",".","0.3",".",".","."
"Special","2","***","","","","","","","","","","",".","",".","",".","50.0",".",".","."
"Graduate","68","3.904","73.5","7.4","2.9",".",".",".",".","11.8","",".",".","",".","",".","4.4",".",".","."
"Prof Yr 2","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 3","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 4","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","429","3.650","64.1","18.9","8.2","1.9","1.9","0.9","0.7","2.3","",".",".","",".","",".","1.2",".",".","."
