"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"990","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","069","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","078","","7","",".",".",".",".",".",".",".","14.3",".",".",".","85.7",".",".",".","."
"990","093","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","096","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","102","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","108","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","111","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","114","","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","117","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","120","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","123","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","126","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","129","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","132","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","135","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","138","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","144","","6","",".",".",".",".",".",".",".","16.7",".",".",".","83.3",".",".",".","."
"990","147","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","150","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","117","",".",".",".",".",".",".",".","68.4",".",".",".","31.6",".",".",".","."
