"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","653","3.586","54.5","24.5","10.7","3.4","3.1","1.2","0.8","0.9","",".",".","",".","",".","",".","0.5","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","77","3.510","48.1","26.0","15.6","3.9","3.9","2.6",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","158","3.618","55.7","29.7","8.2","1.3","3.2","0.6","1.3",".","",".",".","",".","",".","",".",".",".","."
"Junior","","209","3.581","53.6","25.4","11.0","4.8","2.4","1.4","0.5","0.5","",".",".","",".","",".","",".","0.5",".","."
"Senior","","199","3.588","58.3","20.1","11.1","3.5","3.5","1.0","1.0","0.5","",".",".","",".","",".","",".","1.0",".","."
"Undergraduates","","643","3.584","54.9","24.9","10.9","3.4","3.1","1.2","0.8","0.3","",".",".","",".","",".","",".","0.5",".","."
"Special","","9","4.000","22.2",".",".",".",".",".",".","44.4","",".",".","",".","",".","",".",".","33.3","."
"Graduate","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","653","3.586","54.5","24.5","10.7","3.4","3.1","1.2","0.8","0.9","",".",".","",".","",".","",".","0.5","0.5","."
