"Thesis Research","Course Total","18","",".",".",".",".",".",".",".","66.7","",".",".","",".","27.8","5.6",".",".","."
"","999
017","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
045","7","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Independent Research","Course Total","9","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"E ASIAN
295","Dept. Total","898","3.715","65.5","20.3","5.2","2.3","1.4","0.6","0.7","2.2","",".","0.3","",".","0.8","0.6",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","84","3.727","66.7","19.0","9.5","3.6","1.2",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","172","3.719","70.9","16.3","6.4","1.2","2.9","1.7",".",".","",".",".","",".",".","0.6",".",".","."
"Junior","","208","3.726","68.3","21.6","5.8","1.9","0.5","1.0","0.5",".","",".","0.5","",".",".",".",".",".","."
"Senior","","314","3.654","60.5","24.5","4.8","3.8","1.9",".","1.6","1.0","",".","0.6","",".","0.6","0.6",".",".","."
"Undergraduates","","778","3.699","65.6","21.3","5.9","2.7","1.7","0.6","0.8","0.4","",".","0.4","",".","0.3","0.4",".",".","."
"Special","","18","3.779","61.1","16.7","5.6",".",".",".",".","11.1","",".",".","",".",".",".",".","5.6","."
"Graduate","","102","3.905","65.7","12.7",".",".",".",".",".","14.7","",".",".","",".","4.9","2.0",".",".","."
"","Dept. Total","898","3.715","65.5","20.3","5.2","2.3","1.4","0.6","0.7","2.2","",".","0.3","",".","0.8","0.6",".","0.1","."
