"","991
007","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","991
008","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","991
013","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Indiv Research-Slavic Lit","Course Total","10","",".",".",".",".",".",".",".","30.0","",".",".","",".","60.0","10.0",".",".","."
"SLAVIC
888","Dept. Total","297","3.566","58.9","17.8","9.1","3.0","4.0","1.0","0.7","3.0","",".",".","",".","2.0","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","54","3.399","51.9","20.4","11.1","7.4","5.6","1.9","1.9",".","",".",".","",".",".",".",".",".","."
"Sophomore","","35","3.402","42.9","31.4","14.3","5.7","2.9",".","2.9",".","",".",".","",".",".",".",".",".","."
"Junior","","58","3.554","50.0","29.3","13.8","3.4","1.7","1.7",".",".","",".",".","",".",".",".",".",".","."
"Senior","","69","3.599","66.7","13.0","7.2","1.4","7.2","1.4",".","2.9","",".",".","",".",".",".",".",".","."
"Undergraduates","","216","3.498","54.6","22.2","11.1","4.2","4.6","1.4","0.9","0.9","",".",".","",".",".",".",".",".","."
"Special","","11","3.100","18.2","9.1","18.2",".","18.2",".",".","36.4","",".",".","",".",".",".",".",".","."
"Graduate","","69","3.942","78.3","5.8","1.4",".",".",".",".","4.3","",".",".","",".","8.7","1.4",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","297","3.566","58.9","17.8","9.1","3.0","4.0","1.0","0.7","3.0","",".",".","",".","2.0","0.3",".",".","."
