"L&S","","","","","","","","","","","","","","","","","","","",""
"GENDER AND WOMENS STUDIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"GEN&WS
Dept. Total
963","1240","3.550","51.4","25.3","11.5","3.5","2.7","0.6","1.0","0.6","",".","1.6","",".","0.1","1.4",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","162","3.546","53.7","20.4","12.3","2.5","4.3","0.6","0.6",".","",".","5.6","",".",".",".",".",".","."
"Sophomore","240","3.531","49.2","27.1","13.3","2.5","2.5","0.8","0.8",".","",".","2.9","",".",".","0.8",".",".","."
"Junior","345","3.551","51.9","27.0","11.9","4.3","2.9","0.9","0.6",".","",".","0.3","",".",".","0.3",".",".","."
"Senior","437","3.543","51.7","25.4","10.8","4.1","2.5","0.5","1.8","0.2","",".","0.7","",".","0.2","1.8",".","0.2","."
"Undergraduates","1184","3.543","51.5","25.5","11.8","3.6","2.9","0.7","1.1","0.1","",".","1.7","",".","0.1","0.9",".","0.1","."
"Special","15","3.547","33.3","20.0","6.7","6.7",".",".",".","26.7","",".",".","",".",".",".",".","6.7","."
"Graduate","40","3.813","55.0","20.0","5.0",".",".",".",".","5.0","",".",".","",".",".","15.0",".",".","."
"Prof Yr 3","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1240","3.550","51.4","25.3","11.5","3.5","2.7","0.6","1.0","0.6","",".","1.6","",".","0.1","1.4",".","0.2","."
