"ALS","","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"F&W ECOL
396","Dept. Total","805","3.216","33.9","18.4","16.9","9.8","8.0","2.0","0.9","4.1","0.1",".","",".","4.2","0.9","0.2","0.5","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","67","3.251","41.8","22.4","17.9","6.0","7.5","1.5","3.0",".",".",".","",".",".",".",".",".","."
"Sophomore","","95","2.956","28.4","14.7","17.9","20.0","12.6","4.2","1.1",".",".",".","",".",".","1.1",".",".","."
"Junior","","166","3.088","31.3","19.9","18.1","13.9","11.4","3.6",".",".","0.6",".","",".",".","0.6",".","0.6","."
"Senior","","357","3.286","38.7","20.7","19.9","9.0","7.8","1.1","1.1","0.3",".",".","",".",".","1.1",".",".","0.3"
"Undergraduates","","685","3.189","35.8","19.9","19.0","11.4","9.3","2.2","1.0","0.1","0.1",".","",".",".","0.9",".","0.1","0.1"
"Special","","11","2.333",".","9.1",".","9.1",".","9.1",".","36.4",".",".","",".",".",".","9.1","27.3","."
"Graduate","","109","3.687","25.7","10.1","5.5",".",".",".",".","25.7",".",".","",".","31.2","0.9","0.9",".","."
"","Dept. Total","805","3.216","33.9","18.4","16.9","9.8","8.0","2.0","0.9","4.1","0.1",".","",".","4.2","0.9","0.2","0.5","0.1"
