"TERM : 1182","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2017-2018","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","172838","3.365","43.6","18.8","16.3","6.0","5.4","1.4","0.7","3.8","0.0","1.9","0.0","0.8","0.5","0.1","0.3","0.1"
"University of Wisconsin-Madison","","# Grades Ave","","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","21604","3.271","40.1","19.3","18.7","7.6","7.3","2.1","0.9","0.0",".","3.5","0.1",".","0.3","0.0","0.0","0.1"
"Sophomore","","29049","3.283","41.2","19.2","19.1","7.8","7.6","1.9","0.9","0.0","0.0","1.9","0.0",".","0.3","0.0","0.0","0.0"
"Junior","","34590","3.289","40.7","20.5","19.0","8.0","7.2","1.8","1.0","0.1","0.0","1.1","0.1",".","0.4","0.1","0.0","0.0"
"Senior","","48307","3.396","45.7","20.7","17.2","6.5","5.4","1.4","0.8","0.2","0.0","1.0","0.0","0.4","0.5","0.1","0.1","0.0"
"Undergraduates","","133550","3.321","42.5","20.1","18.3","7.3","6.7","1.7","0.9","0.1","0.0","1.6","0.0","0.1","0.4","0.0","0.1","0.0"
"Special","","4553","3.454","36.7","13.9","12.5","3.8","3.5","1.0","0.7","19.2",".","1.1","0.0",".","0.5","1.5","5.4","0.1"
"Graduate","","24536","3.772","53.8","13.8","6.4","0.8","0.4","0.1","0.1","15.0","0.1","2.6","0.0","4.9","1.2","0.0","0.6","0.0"
"Prof Yr 1","","2771","3.042","42.2","15.0","14.1","2.8","2.1","0.2","0.0","8.2",".","7.2",".",".","0.3",".",".","."
"Prof Yr 2","","2744","3.231","39.7","14.1","12.6","2.8","2.8","0.2","0.1","17.3","0.0","3.6",".",".","0.3",".",".","0.8"
"Prof Yr 3","","3394","3.180","27.7","16.6","19.9","1.9","1.1","0.0","0.1","19.1","0.0","2.3",".","4.4","0.6",".","0.1","0.2"
"Prof Yr 4","","2164","3.721","52.0","7.4","4.2","0.2","0.1","0.1","0.1","29.5",".","1.2",".","0.2","0.7",".","2.2","."
"Professionals","","11073","3.252","39.0","13.8","13.6","2.0","1.6","0.1","0.1","17.9","0.0","3.6",".","1.4","0.5",".","0.5","0.3"
"University Total","","173712","3.365","43.7","18.7","16.2","6.0","5.4","1.4","0.7","3.8","0.0","1.9","0.0","0.9","0.5","0.1","0.3","0.1"
