"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1484","3.606","46.4","25.5","13.5","2.4","1.1","0.2","0.3","2.1","",".","7.3","",".","0.7","0.3",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","89","3.478","40.4","25.8","29.2","1.1","3.4",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","267","3.443","31.5","36.0","27.0","3.4","1.9",".","0.4",".","",".",".","",".",".",".",".",".","."
"Junior","401","3.621","45.6","28.4","13.2","3.0","0.5",".","0.2",".","",".","8.5","",".",".","0.2",".","0.2","."
"Senior","574","3.691","54.9","24.0","7.0","2.3","0.9","0.5","0.3",".","",".","9.1","",".","0.5","0.3",".","0.2","."
"Undergraduates","1331","3.596","46.4","27.9","14.4","2.6","1.1","0.2","0.3",".","",".","6.5","",".","0.2","0.2",".","0.2","."
"Special","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","148","3.778","46.6","4.1","4.7",".","1.4",".","0.7","20.9","",".","15.5","",".","4.7","1.4",".",".","."
"Dept. Total","1484","3.606","46.4","25.5","13.5","2.4","1.1","0.2","0.3","2.1","",".","7.3","",".","0.7","0.3",".","0.1","."
