"Research or Thesis","Course Total","23","",".",".",".",".",".",".",".","52.2","",".",".","",".","47.8",".",".",".","."
"","999
029","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
038","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","2","***","","","","","","","","","","","","","","","","","",""
"COUN PSY
270","Dept. Total","1625","3.872","84.3","7.8","2.1","1.0","0.7","0.2","0.7","0.9","",".","1.0","",".","0.7","0.5",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","704","3.873","89.9","5.8","1.8","0.7","0.3","0.3","1.0",".","",".",".","",".",".",".",".","0.1","."
"Sophomore","","351","3.821","81.5","10.5","3.1","2.0","2.3","0.3","0.3",".","",".",".","",".",".",".",".",".","."
"Junior","","141","3.809","77.3","15.6","2.1","0.7","0.7",".","1.4",".","",".",".","",".",".","2.1",".",".","."
"Senior","","202","3.887","85.6","7.9","2.5","1.5","0.5",".","0.5",".","",".",".","",".",".","1.5",".",".","."
"Undergraduates","","1398","3.853","85.9","8.3","2.3","1.1","0.9","0.2","0.8",".","",".",".","",".",".","0.4",".","0.1","."
"Special","","6","4.000","16.7",".",".",".",".",".",".","83.3","",".",".","",".",".",".",".",".","."
"Graduate","","208","3.955","73.6","5.3","1.0",".",".",".",".","4.8","",".","9.1","",".","5.3","1.0",".",".","."
"Prof Yr 1","","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","","10","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","15","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1627","3.872","84.2","7.8","2.1","1.0","0.7","0.2","0.7","0.9","",".","1.2","",".","0.7","0.5",".","0.1","."
