"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","18","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","19","3.737","47.4","52.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","19","3.763","57.9","36.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","15","3.833","73.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","19","3.500","42.1","26.3","21.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","19","3.868","84.2","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","19","3.658","42.1","47.4","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","19","3.684","47.4","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","4.000","94.7",".",".",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"100","021","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","19","3.816","68.4","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","18","3.806","61.1","38.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.868","73.7","26.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.632","52.6","26.3","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","19","3.816","68.4","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","19","3.737","52.6","42.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","19","3.395","42.1","42.1",".","5.3","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"100","034","","19","3.816","63.2","36.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","19","3.711","63.2","21.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","19","3.632","42.1","47.4","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","18","3.667","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","19","3.789","68.4","21.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","18","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","3.658","52.6","26.3","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","15","4.000","93.3",".",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"100","044","","18","3.882","77.8","11.1","5.6",".",".",".",".",".",".",".",".",".","5.6",".",".","."
"100","045","","16","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","047","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","17","3.469","29.4","35.3","23.5","5.9",".",".",".",".",".",".",".",".","5.9",".",".","."
"100","049","","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","050","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 218 of 420",""
