"TERM : 1182","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2017-2018","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","",""
"INTEGRATED ARTS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"495
INTEGART","","","","","","","","","","","","","","","","",""
"The Studio Seminar","110
001
42","3.881","78.6","19.0","2.4",".",".",".",".",".",".",".",".",".",".",".",".   
."
"INTEGART
495","42
Dept. Total","3.881","78.6","19.0","2.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"495
INTEGART","","","","","","","","","","","","","","","","",""
"Freshmen","34","3.853","73.5","23.5","2.9",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Sophomore","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Undergraduates","42","3.881","78.6","19.0","2.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
42","3.881","78.6","19.0","2.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"January 29, 2018","","","","","","","","","","","","","","","","","Page 100 of 420"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
