"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"THEATRE AND DRAMA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","",""
"619","001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"619","002","14","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"619","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"619","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"619","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"619","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"619","007","18","3.667","83.3",".","11.1",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"619","011","18","3.970","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"619","012","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"619","013","7","3.833","71.4",".","14.3",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"619","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Specl Topics-Theatre&Drama","Course Total","95","3.816","83.2","3.2","10.5",".",".",".","1.1","1.1",".",".",".",".","1.1",".",".","."
"661","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"661","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"661","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"661","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Production Practicum","Course Total","6","3.781","66.7","16.7",".",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"699","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"763
Costume Design III","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"911
Smr-Probs in Theatre&Drama","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","5","***","","","","","","","","","","","","","","","",""
