"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","","","","","","",""
"990","014","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","019","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","022","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","029","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","051","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","054","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","062","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","065","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","067","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","069","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","072","5","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","075","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","077","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","087","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","089","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","093","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","096","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","100","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","103","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","110","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","111","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","130","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","131","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","133","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dissertation Research","Course Total","68","",".","",".","",".",".","",".","",".","",".","38.2","1.5",".",".","60.3",".",".",".","."
"999","062","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","077","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","089","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","132","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Reading for PhD Prelims","Course Total","8","4.000","12.5","",".","",".",".","",".","",".","",".","62.5",".",".",".","25.0",".",".",".","."
