"","990
013","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
038","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"Independent Reading","999
022","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"LINGUIS
550","Dept. Total","309","3.439","47.9","18.4","12.9","9.1","5.2","1.3","1.0","1.3","",".",".","",".","1.0","1.9",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","14","3.286","21.4","28.6","35.7","14.3",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","117","3.389","47.9","16.2","15.4","13.7","4.3","1.7","0.9",".","",".",".","",".",".",".",".",".","."
"Junior","","78","3.309","41.0","24.4","11.5","7.7","9.0","1.3","2.6",".","",".",".","",".",".","2.6",".",".","."
"Senior","","66","3.525","53.0","15.2","10.6","6.1","6.1","1.5",".",".","",".",".","",".","1.5","6.1",".",".","."
"Undergraduates","","275","3.392","45.8","18.9","14.2","10.2","5.8","1.5","1.1",".","",".",".","",".","0.4","2.2",".",".","."
"Special","","10","3.938","70.0","10.0",".",".",".",".",".","20.0","",".",".","",".",".",".",".",".","."
"Graduate","","24","3.857","62.5","16.7","4.2",".",".",".",".","8.3","",".",".","",".","8.3",".",".",".","."
"","Dept. Total","309","3.439","47.9","18.4","12.9","9.1","5.2","1.3","1.0","1.3","",".",".","",".","1.0","1.9",".",".","."
