"LAFOLLETTE SCHOOL PUB AFF Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"826
PUB AFFR","","","","","","","","","","","","","","","","","","",""
"Economics of Health Care","548
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Issues in Educ Policy Analysis","765
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","2","***","","","","","","","","","","","","","","","",""
"Pub Affr Prof Devlpmnt Workshp","800
001","51","",".",".",".",".",".",".",".",".",".","98.0",".",".",".",".",".","."
"Intro-Energy Analysis & Policy","809
001","22","3.500","22.7","54.5","22.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Stat Meths-Pub Pol Anal","818
001","50","3.531","36.0","40.0","16.0","4.0","2.0",".",".","2.0",".",".",".",".",".",".",".","."
"International Governance","850
001","20","3.675","40.0","55.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Macroecon Pol & Int'l Fin Reg","854
001","12","3.500","41.7","16.7","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Program Evaluation","871
001","24","3.826","66.7","25.0","4.2",".",".",".",".","4.2",".",".",".",".",".",".",".","."
"Policy-Making Process","874
001","44","3.864","77.3","18.2","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Microecon Policy Analysis","880
001","47","3.628","44.7","40.4","10.6","4.3",".",".",".",".",".",".",".",".",".",".",".","."
"","881
001","23","3.824","52.2","17.4","4.3",".",".",".",".",".",".",".",".",".","21.7",".","4.3","."
"","002
881","18","3.472","33.3","27.8","38.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Benefit-Cost Analysis","Course Total","41","3.643","43.9","22.0","19.5",".",".",".",".",".",".",".",".",".","12.2",".","2.4","."
"Compartve&Natnl Social Policy","888
001","10","3.556","30.0","40.0","20.0",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"Performance Management","895
001","19","3.722","47.4","42.1","5.3",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"","974
003","12","3.708","50.0","41.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","974
005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Public Affairs","Course Total","14","3.750","57.1","35.7","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"PUB AFFR
826","Dept. Total","364","3.651","40.7","28.6","12.1","1.4","0.3",".",".","0.8",".","13.7",".",".","1.6",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"826
PUB AFFR","","","","","","","","","","","","","","","","","","",""
"Senior","","26","3.794","46.2","11.5","7.7",".",".",".",".",".",".","34.6",".",".",".",".",".","."
"Undergraduates","","26","3.794","46.2","11.5","7.7",".",".",".",".",".",".","34.6",".",".",".",".",".","."
"Special","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Graduate","","324","3.645","41.0","28.7","12.7","1.5","0.3",".",".","0.9",".","12.0",".",".","1.9",".","0.6","."
"Prof Yr 3","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 4","","10","3.625","20.0","60.0",".",".",".",".",".",".",".","20.0",".",".",".",".",".","."
"Professionals","","12","3.650","25.0","58.3",".",".",".",".",".",".",".","16.7",".",".",".",".",".","."
"","Dept. Total","364","3.651","40.7","28.6","12.1","1.4","0.3",".",".","0.8",".","13.7",".",".","1.6",".","0.5","."
