"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"699","033","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","","8","3.972","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","049","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","112","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","123","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","125","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","131","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","132","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","133","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","134","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","135","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","136","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","79","3.886","91.1","1.3","5.1",".",".",".",".",".",".",".",".",".","1.3",".","1.3","."
"704
Chemical Biology","001","","16","3.667","43.8","37.5","12.5",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"713
Inorg&Organometal Chemistry","001","","14","3.679","64.3","21.4","7.1",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"714
Organometal-Transitn Elemts","001","","23","3.609","43.5","34.8","21.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"872
Topic-Macromoleculr/Biophys","001","","19","3.773","78.9","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"901
Smr-Teaching of Chemistry","002","","63","3.984","98.4",".","1.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"918
Sngl Molec Apprchs to Biology","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"923
Spctroscpy&Spectrochem Anal","157","","13","4.000","7.7",".",".",".",".",".",".","92.3",".",".",".",".",".",".",".","."
"964","003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","004","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","007","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","011","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","020","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","023","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","031","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","032","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"January 29, 2018","","","","","","","","","","","","","","","","","","","Page 188 of 420",""
