"L&S","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","",""
"CS&D
Dept. Total
252","1344","3.680","69.0","13.5","7.7","3.0","2.6","0.7","0.7","1.0","0.1",".","",".","0.4","1.1","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","",""
"Freshmen","94","3.617","62.8","20.2","9.6","1.1","4.3",".","2.1",".",".",".","",".",".",".",".",".","."
"Sophomore","200","3.586","67.0","11.0","9.0","6.0","3.5","2.5","0.5",".","0.5",".","",".",".",".",".",".","."
"Junior","235","3.622","62.6","19.1","9.8","4.3","2.6","0.9","0.9",".",".",".","",".",".",".",".",".","."
"Senior","329","3.541","60.8","17.0","8.5","4.9","5.2","0.9","1.2",".",".",".","",".","0.9","0.3","0.3",".","."
"Undergraduates","858","3.583","62.9","16.6","9.1","4.5","4.0","1.2","1.0",".","0.1",".","",".","0.3","0.1","0.1",".","."
"Special","81","3.744","71.6","4.9","18.5","1.2","1.2",".",".","1.2",".",".","",".",".",".","1.2",".","."
"Graduate","177","3.959","87.0","7.3",".",".",".",".",".","4.5",".",".","",".","1.1",".",".",".","."
"Prof Yr 1","67","3.774","71.6","16.4","11.9",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 2","74","3.888","85.1","9.5","4.1",".",".",".",".",".",".",".","",".",".","1.4",".",".","."
"Prof Yr 3","87","3.972","74.7","4.6",".",".",".",".",".","4.6",".",".","",".",".","14.9",".","1.1","."
"Professionals","228","3.887","77.2","9.6","4.8",".",".",".",".","1.8",".",".","",".",".","6.1",".","0.4","."
"Dept. Total","1344","3.680","69.0","13.5","7.7","3.0","2.6","0.7","0.7","1.0","0.1",".","",".","0.4","1.1","0.1","0.1","."
