"","999
010","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
030","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
032","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
043","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","7","3.750","71.4",".","14.3",".",".",".",".",".","",".",".","",".",".",".",".","14.3","."
"DS
359","Dept. Total","824","3.644","54.9","26.3","11.0","3.4","1.2","0.6","0.1","0.6","",".",".","",".","0.1","1.2","0.4","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","69","3.712","58.0","27.5","11.6","1.4",".",".",".","1.4","",".",".","",".",".",".",".",".","."
"Sophomore","","164","3.674","59.8","23.8","13.4","0.6","1.2","0.6","0.6",".","",".",".","",".",".",".",".",".","."
"Junior","","203","3.607","52.7","26.6","10.8","5.4","1.5","1.0",".",".","",".",".","",".",".","2.0",".",".","."
"Senior","","338","3.620","51.8","30.2","10.4","4.4","1.5","0.6",".",".","",".",".","",".",".","1.2",".",".","."
"Undergraduates","","774","3.637","54.3","27.6","11.2","3.6","1.3","0.6","0.1","0.1","",".",".","",".",".","1.0",".",".","."
"Special","","16","3.671","50.0","6.3","18.8",".",".",".",".","6.3","",".",".","",".",".",".","18.8",".","."
"Graduate","","34","3.893","70.6","5.9","2.9",".",".",".",".","8.8","",".",".","",".","2.9","5.9",".","2.9","."
"","Dept. Total","824","3.644","54.9","26.3","11.0","3.4","1.2","0.6","0.1","0.6","",".",".","",".","0.1","1.2","0.4","0.1","."
