"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"LEGAL STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","",""
"131
Criminal Justice in America","001","64","3.586","46.9","31.3","18.8","1.6",".","1.6",".",".",".",".",".",".",".",".",".","."
"217
Law, Politics and Society","001","23","3.543","56.5","17.4","8.7","13.0","4.3",".",".",".",".",".",".",".",".",".",".","."
"415
The Legal Profession","001","15","3.115","20.0","13.3","33.3","6.7","13.3",".",".","13.3",".",".",".",".",".",".",".","."
"641
Sociology of Law","001","84","3.428","31.0","38.1","17.9","8.3","3.6",".",".",".",".",".",".",".",".","1.2",".","."
"650","009","3","***","","","","","","","","","",".",".",".",".",".",".","."
"650","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Seminar in Legal Studies","Course Total","4","***","","","","","","","","","","","","","","","",""
"691","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"691","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"691","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"692","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"699
Directed Study","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"LEGAL ST
535","Dept. Total","199","3.497","41.2","29.6","17.6","6.5","3.0","0.5",".","1.0",".",".",".",".",".","0.5",".","."
