"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"614
Advanced Sculpture II","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"618
Advanced Artists' Video","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"622","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"622","002","","12","3.583","50.0","16.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Painting II","Course Total","","16","3.656","56.3","18.8","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"624
Advanced Ceramics II","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"632
Advanced Life Drawing II","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","","6","3.281","50.0",".","16.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".","."
"699","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","057","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","096","","9","3.750","55.6","44.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","098","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","57","3.734","68.4","17.5","10.5","1.8","1.8",".",".",".",".",".",".",".",".",".",".","."
"826
Grad Intaglio Printmakng II","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"908","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"908","003","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"908","004","","38","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Art","Course Total","","45","3.978","97.8",".","2.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"912
Adv Research-Drawing","090","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"914","009","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"914","020","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"914","057","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"914","077","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Research-Sculpture","Course Total","","9","3.935","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"922","002","","11","3.641","45.5","36.4","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"922","005","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"922","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","024","","6","3.900","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"922","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
