"","990
020","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
023","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
031","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Research","Course Total","24","",".",".",".",".",".",".",".","66.7","8.3",".",".","25.0",".",".",".","."
"FRENCH
400","Dept. Total","1413","3.520","42.5","33.4","13.7","3.5","1.8","0.8","0.5","2.5","0.1","0.1",".","0.4","0.1","0.1","0.3","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","",""
"Freshmen","","399","3.472","31.3","43.9","18.8","3.3","1.3","0.5","0.5",".",".",".",".",".",".",".",".","0.5"
"Sophomore","","305","3.491","38.4","36.4","18.4","3.0","2.0","0.7","0.7","0.3",".",".",".",".",".",".","0.3","."
"Junior","","267","3.489","42.7","33.3","12.7","4.9","3.0","1.1","0.4","1.1",".",".",".",".",".","0.4","0.4","."
"Senior","","241","3.517","52.7","25.7","9.1","5.4","2.5","1.7","0.8","1.7",".",".",".",".",".",".","0.4","."
"Undergraduates","","1212","3.489","39.9","36.1","15.4","4.0","2.1","0.9","0.6","0.7",".",".",".",".",".","0.1","0.2","0.2"
"Special","","21","3.640","47.6","23.8","9.5","4.8",".",".",".",".",".","4.8",".",".","4.8",".","4.8","."
"Graduate","","179","3.840","59.8","16.8","2.8",".","0.6",".",".","15.1","1.1",".",".","3.4","0.6",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1413","3.520","42.5","33.4","13.7","3.5","1.8","0.8","0.5","2.5","0.1","0.1",".","0.4","0.1","0.1","0.3","0.1"
