"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"504
INTL ST","","","","","","","","","","","","","","","","","","","","","","",""
"Intro to International Studies","301
001","215","3.758","63.7","28.4","5.1","1.4","1.4",".",".",".",".","",".",".","",".","",".","",".",".","."
"The Politics of Human Rights","317
001","54","3.660","46.3","37.0","14.8",".",".",".",".","1.9",".","",".",".","",".","",".","",".",".","."
"Growth&Develpmt Global Econ","374
001","18","2.528","16.7","16.7","27.8",".","16.7","11.1","11.1",".",".","",".",".","",".","",".","",".",".","."
"Topics-Intl Pol Econ&Pol St","602
001","14","3.464","50.0","21.4","7.1","14.3","7.1",".",".",".",".","",".",".","",".","",".","",".",".","."
"INTL ST
504","Dept. Total","301","3.673","57.1","28.9","8.3","1.7","2.3","0.7","0.7","0.3","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"504
INTL ST","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","21","3.543","38.1","47.6","4.8",".","9.5",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","121","3.664","55.4","31.4","8.3","1.7","1.7","0.8","0.8",".","",".",".","",".","",".","",".",".",".","."
"Senior","","154","3.691","60.4","24.7","9.1","1.9","1.9","0.6","0.6","0.6","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","296","3.669","56.8","29.1","8.4","1.7","2.4","0.7","0.7","0.3","",".",".","",".","",".","",".",".",".","."
"Special","","4","3.893","75.0","25.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","301","3.673","57.1","28.9","8.3","1.7","2.3","0.7","0.7","0.3","",".",".","",".","",".","",".",".",".","."
