"TERM : 1072","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2006-2007","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"PHYSIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"762
PHYSIOL","","","","","","","","","","","","","","","","","","","","","",""
"PHYSIOL
762","Dept. Total","714","3.116","41.5","10.5","22.5","2.4","8.3","4.2","2.9","6.7","",".","0.7","",".","0.3","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"762
PHYSIOL","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","86","2.541","18.6","5.8","32.6","4.7","19.8","10.5","8.1",".","",".",".","",".",".","",".",".",".","."
"Junior","","156","3.000","37.2","3.8","35.3","3.8","10.3","5.8","3.8",".","",".",".","",".",".","",".",".",".","."
"Senior","","164","3.116","52.4","2.4","23.8","1.8","9.8","6.1","3.7",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","406","2.942","39.4","3.7","30.0","3.2","12.1","6.9","4.7",".","",".",".","",".",".","",".",".",".","."
"Special","","6","3.074","66.7",".","16.7",".",".",".","16.7",".","",".",".","",".",".","",".",".",".","."
"Graduate","","190","3.704","40.0","29.5","3.7",".",".",".",".","24.7","",".","2.1","",".",".","",".",".",".","."
"Prof Yr 1","","104","3.346","52.9","1.9","28.8","3.8","9.6","1.9","1.0",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 2","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 3","","5","3.500",".","40.0",".",".",".",".",".",".","",".","20.0","",".","40.0","",".",".",".","."
"Prof Yr 4","","2","4.000","50.0",".",".",".",".",".",".","50.0","",".",".","",".",".","",".",".",".","."
"Professionals","","112","3.347","50.0","3.6","27.7","3.6","8.9","1.8","0.9","0.9","",".","0.9","",".","1.8","",".",".",".","."
"","Dept. Total","714","3.116","41.5","10.5","22.5","2.4","8.3","4.2","2.9","6.7","",".","0.7","",".","0.3","",".",".",".","."
