"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"990","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Organic","Course Total","109","",".",".",".",".",".",".",".","99.1","0.9",".",".",".",".",".",".","."
"991","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research General","Course Total","3","***","","","","","","","","","","","","","","","",""
"992","001","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","8","",".",".",".",".",".",".",".","12.5",".",".",".","87.5",".",".",".","."
"992","013","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","033","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","046","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","077","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","77","",".",".",".",".",".",".",".","88.3",".",".",".","9.1",".",".","2.6","."
"993","001","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","032","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","057","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","067","5","***","","","","","","","","","",".",".",".",".",".",".","."
"993","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","44","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","9","",".",".",".",".",".",".",".","88.9",".",".",".","11.1",".",".",".","."
"994","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","4","***","","","","","","","","","",".",".",".",".",".",".","."
