"L&S","","","","","","","","","","","","","","","","","","","","","",""
"RELIGIOUS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","",""
"RELIG ST
856","Dept. Total","795","3.379","32.6","29.7","22.8","5.5","3.4","1.1","1.1","2.5","",".","0.8","0.1","",".","",".","0.1","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","79","3.399","27.8","30.4","30.4","7.6","2.5",".",".",".","",".",".",".","",".","",".",".","1.3","."
"Sophomore","","197","3.356","28.9","35.5","22.8","7.1","3.0","2.0","0.5",".","",".",".",".","",".","",".",".",".","."
"Junior","","252","3.390","33.7","30.2","25.4","5.2","3.6","1.6","0.4",".","",".",".",".","",".","",".",".",".","."
"Senior","","243","3.361","35.4","25.9","18.9","4.5","4.1","0.4","2.9","4.1","",".","2.5","0.4","",".","",".","0.4","0.4","."
"Undergraduates","","771","3.373","32.4","30.2","23.2","5.7","3.5","1.2","1.2","1.3","",".","0.8","0.1","",".","",".","0.1","0.3","."
"Special","","11","3.214",".","9.1","9.1",".",".",".",".","81.8","",".",".",".","",".","",".",".",".","."
"Graduate","","13","3.833","69.2","15.4","7.7",".",".",".",".","7.7","",".",".",".","",".","",".",".",".","."
"","Dept. Total","795","3.379","32.6","29.7","22.8","5.5","3.4","1.1","1.1","2.5","",".","0.8","0.1","",".","",".","0.1","0.3","."
