"L&S","","","","","","","","","","","","","","","","","","","","",""
"ITALIAN (FRENCH AND ITALIAN) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"659
001
Dante's Divina Commedia","20","3.800","65.0","30.0","5.0",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"799
001","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"799
002","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Course Total
Independent Study","2","***","","","","","","","","","","","","","","","","","","",""
"951
001
Smr-Studies in Italian Lit","14","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"990
001","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"990
004","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"990
007","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Course Total
Individual Research","4","***","","","","","","","","","","","","","","","","","","",""
"ITALIAN
Dept. Total
508","711","3.467","44.6","23.8","19.0","5.1","3.0","0.4","1.0","2.8","",".",".","",".","",".","0.3",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","168","3.507","46.4","26.2","19.0","5.4","1.2","0.6","1.2",".","",".",".","",".","",".",".",".",".","."
"Sophomore","188","3.356","33.5","28.7","24.5","6.4","4.8","0.5","1.1","0.5","",".",".","",".","",".",".",".",".","."
"Junior","145","3.363","35.9","27.6","21.4","6.2","2.8","0.7","2.1","1.4","",".",".","",".","",".","1.4",".","0.7","."
"Senior","125","3.517","51.2","17.6","17.6","4.8","4.8",".",".","4.0","",".",".","",".","",".",".",".",".","."
"Undergraduates","626","3.429","41.1","25.6","20.9","5.8","3.4","0.5","1.1","1.3","",".",".","",".","",".","0.3",".","0.2","."
"Special","13","3.703","46.2","23.1","7.7",".",".",".",".","23.1","",".",".","",".","",".",".",".",".","."
"Graduate","72","3.891","75.0","8.3","4.2",".",".",".",".","12.5","",".",".","",".","",".",".",".",".","."
"Dept. Total","711","3.467","44.6","23.8","19.0","5.1","3.0","0.4","1.0","2.8","",".",".","",".","",".","0.3",".","0.1","."
