"TERM : 1072","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2006-2007","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","609","2.937","21.5","20.0","27.4","7.1","11.0","4.9","2.6","4.6","",".",".","",".","0.2","",".","0.7",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","107","3.047","23.4","29.9","23.4","5.6","8.4","7.5","1.9",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","240","2.803","17.9","19.6","30.4","8.3","14.2","5.4","3.3","0.4","",".",".","",".",".","",".","0.4",".","."
"Junior","","114","2.954","23.7","15.8","34.2","6.1","10.5","3.5","3.5","0.9","",".",".","",".",".","",".","1.8",".","."
"Senior","","106","3.028","26.4","17.9","27.4","9.4","10.4","4.7","1.9",".","",".",".","",".","0.9","",".","0.9",".","."
"Undergraduates","","567","2.920","21.7","20.5","29.3","7.6","11.6","5.3","2.8","0.4","",".",".","",".","0.2","",".","0.7",".","."
"Special","","8","3.308","37.5",".","12.5",".","12.5",".",".","37.5","",".",".","",".",".","",".",".",".","."
"Graduate","","34","3.760","14.7","17.6",".",".",".",".",".","67.6","",".",".","",".",".","",".",".",".","."
"","Dept. Total","609","2.937","21.5","20.0","27.4","7.1","11.0","4.9","2.6","4.6","",".",".","",".","0.2","",".","0.7",".","."
