"EGR","","","","","","","","","","","","","","","","","","","",""
"CIVIL AND ENVIRONMENTAL EN Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","",""
"CIV ENGR
Dept. Total
240","1095","3.336","35.2","19.0","17.0","7.5","5.4","1.2","0.5","11.6","",".",".","",".","2.3","0.2",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","",""
"Sophomore","22","3.167","22.7","9.1","50.0","13.6","4.5",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","124","2.983","25.8","25.8","16.9","11.3","13.7","3.2","3.2",".","",".",".","",".",".",".",".",".","."
"Senior","606","3.348","40.6","21.5","20.1","9.2","6.1","1.5","0.3","0.3","",".",".","",".","0.2",".",".","0.2","."
"Undergraduates","752","3.283","37.6","21.8","20.5","9.7","7.3","1.7","0.8","0.3","",".",".","",".","0.1",".",".","0.1","."
"Special","17","3.128","23.5","11.8","35.3","11.8","11.8",".",".","5.9","",".",".","",".",".",".",".",".","."
"Graduate","324","3.601","29.6","13.0","8.0","2.2","0.6",".",".","38.3","",".",".","",".","7.4","0.6",".","0.3","."
"Prof Yr 2","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","1095","3.336","35.2","19.0","17.0","7.5","5.4","1.2","0.5","11.6","",".",".","",".","2.3","0.2",".","0.2","."
