"ALS","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","266","3.398","45.5","13.5","10.2","5.3","3.4","1.9","0.8","15.8","",".",".","",".","0.8","0.4","0.4","2.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","28","2.854","25.0","10.7","17.9","25.0","7.1","7.1","3.6","3.6","",".",".","",".",".",".",".",".","."
"Junior","","40","3.123","35.0","25.0","15.0","7.5","12.5","5.0",".",".","",".",".","",".",".",".",".",".","."
"Senior","","58","3.431","55.2","19.0","13.8","5.2","3.4","1.7","1.7",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","126","3.199","42.1","19.0","15.1","10.3","7.1","4.0","1.6","0.8","",".",".","",".",".",".",".",".","."
"Special","","14","3.444","21.4","7.1","14.3","7.1",".",".",".","7.1","",".",".","",".",".",".","7.1","35.7","."
"Graduate","","125","3.804","51.2","8.8","4.8",".",".",".",".","32.0","",".",".","",".","1.6","0.8",".","0.8","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","266","3.398","45.5","13.5","10.2","5.3","3.4","1.9","0.8","15.8","",".",".","",".","0.8","0.4","0.4","2.3","."
