"","990
028","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
029","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research or Thesis","Course Total","37","",".",".",".",".",".",".",".","78.4",".",".",".","8.1","5.4",".","8.1","."
"Independent Reading","999
027","3","***","","","","","","","","","",".",".",".",".",".",".","."
"COUN PSY
270","Dept. Total","606","3.807","69.0","11.7","3.6","1.8","1.0","0.5","0.8","5.0",".","4.5",".","0.5","0.8",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","",""
"Freshmen","","132","3.658","64.4","21.2","5.3","3.8","2.3","0.8","1.5",".",".",".",".",".","0.8",".",".","."
"Sophomore","","74","3.820","89.2","5.4","1.4","1.4",".","1.4",".","1.4",".",".",".",".",".",".",".","."
"Junior","","74","3.526","64.9","17.6","8.1","4.1","2.7","1.4","1.4",".",".",".",".",".",".",".",".","."
"Senior","","86","3.738","70.9","16.3","7.0","2.3","1.2",".","2.3",".",".",".",".",".",".",".",".","."
"Undergraduates","","366","3.672","71.0","16.1","5.5","3.0","1.6","0.8","1.4","0.3",".",".",".",".","0.3",".",".","."
"Special","","18","3.971","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","221","3.951","63.3","5.0","0.9",".",".",".",".","13.1",".","12.2",".","1.4","1.8",".","1.4","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","606","3.807","69.0","11.7","3.6","1.8","1.0","0.5","0.8","5.0",".","4.5",".","0.5","0.8",".","0.5","."
