"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"GENERAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"GEN BUS
231","Dept. Total","1151","3.407","43.5","20.2","19.4","4.6","8.9","0.3","0.3","0.9","",".","1.9","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","8","4.000","12.5",".",".",".",".",".",".",".","",".","87.5","",".","",".","",".",".",".","."
"Sophomore","","11","3.893","45.5","9.1",".",".",".",".",".",".","",".","45.5","",".","",".","",".",".",".","."
"Junior","","380","3.370","42.6","17.6","25.3","3.7","9.2","0.8","0.3",".","",".","0.5","",".","",".","",".",".",".","."
"Senior","","622","3.381","41.0","22.5","18.3","5.9","10.0","0.2","0.3","0.8","",".","1.0","",".","",".","",".",".",".","."
"Undergraduates","","1021","3.380","41.4","20.4","20.6","5.0","9.5","0.4","0.3","0.5","",".","2.0","",".","",".","",".",".",".","."
"Special","","4","3.333","25.0","25.0",".","25.0",".",".",".","25.0","",".",".","",".","",".","",".",".",".","."
"Graduate","","126","3.716","61.1","19.0","10.3","0.8","4.0",".",".","3.2","",".","1.6","",".","",".","",".",".",".","."
"","Dept. Total","1151","3.407","43.5","20.2","19.4","4.6","8.9","0.3","0.3","0.9","",".","1.9","",".","",".","",".",".",".","."
