"L&S","","","","","","","","","","","","","","","","","","",""
"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","221
006","129","2.605","22.5","8.5","23.3","7.0","22.5","8.5","7.8",".",".",".",".",".",".",".",".","."
"","221
007","107","2.589","21.5","11.2","21.5","7.5","21.5","7.5","9.3",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","1098","2.604","17.2","10.0","25.0","8.8","25.8","7.2","5.7","0.1",".",".",".",".","0.1",".",".","."
"","222
001","193","2.904","15.0","16.1","33.7","15.5","16.1","0.5","2.6","0.5",".",".",".",".",".",".",".","."
"","222
002","211","3.343","48.3","5.2","34.1","0.5","7.6","2.4","1.4","0.5",".",".",".",".",".",".",".","."
"","222
003","114","2.442","17.5","5.3","19.3","7.0","31.6","14.9","3.5","0.9",".",".",".",".",".",".",".","."
"","222
004","171","2.810","22.2","15.2","28.7","7.6","12.9","8.2","5.3",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","689","2.939","27.4","10.7","30.2","7.5","15.2","5.4","3.0","0.4",".",".",".",".",".",".",".","."
"","234
001","200","2.840","19.5","17.0","21.0","12.0","24.0","5.5","1.0",".",".",".",".",".",".",".",".","."
"","234
002","150","2.707","24.7","12.0","20.0","9.3","16.7","13.3","4.0",".",".",".",".",".",".",".",".","."
"","234
003","218","2.628","13.3","9.6","23.9","18.8","25.7","6.0","2.8",".",".",".",".",".",".",".",".","."
"Calc--Functns of Variables","Course Total","568","2.724","18.5","12.9","21.8","13.9","22.7","7.7","2.5",".",".",".",".",".",".",".",".","."
"","001
240","33","2.550","21.2","9.1","12.1","6.1","24.2","15.2","3.0",".",".",".",".",".",".","9.1",".","."
