"","999
009","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
033","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"HDFS
230","Dept. Total","817","3.418","43.6","20.8","17.1","8.4","4.8","1.0","0.9","2.9","",".",".","",".","0.2","0.1","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","151","3.217","29.8","27.2","19.2","11.9","7.3","3.3","0.7","0.7","",".",".","",".",".",".",".",".","."
"Junior","","264","3.406","42.4","23.5","19.3","6.8","5.7","0.8","1.1",".","",".",".","",".",".",".","0.4",".","."
"Senior","","306","3.461","50.3","16.0","16.7","9.8","4.2","0.3","1.0","1.6","",".",".","",".",".",".",".",".","."
"Undergraduates","","721","3.390","43.1","21.1","18.2","9.2","5.4","1.1","1.0","0.8","",".",".","",".",".",".","0.1",".","."
"Special","","13","3.231","23.1","23.1","30.8","23.1",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","72","3.841","52.8","13.9","4.2",".",".",".",".","25.0","",".",".","",".","2.8","1.4",".",".","."
"Prof Yr 1","","8","3.625","37.5","50.0","12.5",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","11","3.591","36.4","45.5","18.2",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","817","3.418","43.6","20.8","17.1","8.4","4.8","1.0","0.9","2.9","",".",".","",".","0.2","0.1","0.1",".","."
