"","990
044","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","13","",".",".",".",".",".",".",".","92.3",".",".",".","7.7",".",".",".","."
"Individual Research","999
003","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"LCA
521","Dept. Total","446","3.503","45.3","25.8","13.7","3.8","2.7","0.7","1.3","5.2",".",".",".","0.2","0.9",".","0.2","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","",""
"Freshmen","","73","3.399","32.9","35.6","19.2","4.1","6.8","1.4",".",".",".",".",".",".",".",".",".","."
"Sophomore","","102","3.541","46.1","32.4","12.7","3.9","2.9","1.0",".",".",".",".",".",".","1.0",".",".","."
"Junior","","87","3.406","47.1","27.6","13.8","4.6","1.1",".","5.7",".",".",".",".",".",".",".",".","."
"Senior","","105","3.446","39.0","25.7","18.1","4.8","2.9","1.0","1.0","7.6",".",".",".",".",".",".",".","."
"Undergraduates","","367","3.453","41.7","30.0","15.8","4.4","3.3","0.8","1.6","2.2",".",".",".",".","0.3",".",".","."
"Special","","12","3.786","33.3","25.0",".",".",".",".",".","25.0",".",".",".",".","8.3",".","8.3","."
"Graduate","","67","3.875","67.2","3.0","4.5","1.5",".",".",".","17.9",".",".",".","1.5","3.0",".",".","1.5"
"","Dept. Total","446","3.503","45.3","25.8","13.7","3.8","2.7","0.7","1.3","5.2",".",".",".","0.2","0.9",".","0.2","0.2"
