"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","",""
"Intro to Mod & Contemp Lit","202
001","177","3.537","44.1","35.0","13.0","2.8","3.4",".","1.1","0.6",".",".",".",".",".",".",".","."
"Intro Cross-Cultrl Lit Form","203
001","162","3.398","18.5","50.0","25.3","4.3","0.6","0.6",".",".",".",".",".",".",".",".","0.6","."
"Masterpcs of Lit-Honors I","287
001","20","4.000","95.0",".",".",".",".",".",".","5.0",".",".",".",".",".",".",".","."
"Masterpcs of Lit-Honors II","288
001","19","3.763","63.2","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Literary Periods","377
001","23","3.610","56.5","30.4",".","4.3",".",".","4.3","4.3",".",".",".",".",".",".",".","."
"Literary Backgrounds","378
001","13","3.346","53.8","15.4","15.4","7.7",".",".","7.7",".",".",".",".",".",".",".",".","."
"Poetics and Literary Theory","475
001","18","3.292","50.0","27.8","5.6","5.6",".",".","11.1",".",".",".",".",".",".",".",".","."
"Senior Honors Thesis","681
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","691
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","691
011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"Teaching in the Discipline","731
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Literary Backgrounds","778
001","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Genre and Mode","974
001","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","3","***","","","","","","","","","","","","","","","",""
"COMP LIT
260","Dept. Total","471","3.532","40.1","36.5","14.9","3.2","1.5","0.2","1.3","1.3",".","0.4",".","0.4",".",".","0.2","."
