"","991
004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
009","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
010","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Linguistc&Germanic Philolgy","Course Total","12","",".",".",".",".",".",".",".","91.7","8.3",".",".",".",".",".",".","."
"GERMAN
424","Dept. Total","913","3.547","49.9","21.6","17.1","2.7","2.3","0.2","1.1","3.8","0.1","0.3",".","0.2","0.4",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","216","3.417","44.4","25.9","19.9","2.8","3.2","0.9","2.8",".",".",".",".",".",".",".",".","."
"Sophomore","","171","3.587","46.8","27.5","21.6","2.3","1.2",".",".","0.6",".",".",".",".",".",".",".","."
"Junior","","173","3.460","42.2","26.6","21.4","5.8","2.3",".","1.7",".",".",".",".",".",".",".",".","."
"Senior","","156","3.508","46.8","24.4","18.6","3.2","5.1",".","0.6","1.3",".",".",".",".",".",".",".","."
"Undergraduates","","716","3.487","45.0","26.1","20.4","3.5","2.9","0.3","1.4","0.4",".",".",".",".",".",".",".","."
"Special","","21","3.726","57.1","14.3","19.0",".",".",".",".","9.5",".",".",".",".",".",".",".","."
"Graduate","","176","3.920","69.3","4.0","3.4",".",".",".",".","17.0","0.6","1.7",".","1.1","2.3",".","0.6","."
"","Dept. Total","913","3.547","49.9","21.6","17.1","2.7","2.3","0.2","1.1","3.8","0.1","0.3",".","0.2","0.4",".","0.1","."
