"","990
039","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","990
079","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"PhD Thesis-Risk&Insurance","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"Read&Rsch-Risk Mgt&Ins Phd","999
017","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"R M I
241","Dept. Total","542","3.202","25.6","26.9","26.4","9.8","7.4","2.2","0.4","0.9","",".",".","",".","",".","",".","0.2",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"241
R M I","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","3","2.667","33.3",".",".",".","66.7",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","45","2.767","13.3","13.3","35.6","11.1","15.6","11.1",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","154","3.088","24.7","19.5","28.6","12.3","10.4","4.5",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","223","3.273","22.9","32.7","26.0","11.7","6.3",".",".",".","",".",".","",".","",".","",".","0.4",".","."
"Undergraduates","","425","3.147","22.6","25.6","27.8","11.8","9.2","2.8",".",".","",".",".","",".","",".","",".","0.2",".","."
"Special","","5","1.500",".",".","20.0","20.0","20.0",".","40.0",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","112","3.580","38.4","33.0","21.4","1.8",".",".",".","4.5","",".",".","",".","",".","",".",".",".","0.9"
"","Dept. Total","542","3.202","25.6","26.9","26.4","9.8","7.4","2.2","0.4","0.9","",".",".","",".","",".","",".","0.2",".","0.2"
