"TERM : 1094","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2008-2009","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY & GEOPHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY
420","Dept. Total","1377","3.019","25.6","14.4","25.6","7.1","15.5","2.9","0.4","6.9","",".","0.1","",".","0.7","0.2","0.3","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","141","2.655","13.5","11.3","29.1","7.8","31.2","6.4","0.7",".","",".",".","",".",".",".",".",".","."
"Sophomore","","297","2.916","19.5","14.5","33.7","7.4","21.2","3.4","0.3",".","",".",".","",".",".",".",".",".","."
"Junior","","287","3.009","20.9","17.1","33.1","9.1","15.3","3.5","0.3",".","",".",".","",".",".","0.3","0.3",".","."
"Senior","","470","3.125","31.3","17.0","23.0","8.1","13.4","2.3","0.4","3.0","",".","0.4","",".","0.2","0.2","0.2","0.4","."
"Undergraduates","","1195","2.967","23.8","15.7","28.8","8.1","17.9","3.3","0.4","1.2","",".","0.2","",".","0.1","0.2","0.2","0.2","."
"Special","","18","3.469","22.2","5.6","5.6","5.6",".",".",".","44.4","",".",".","",".",".",".","11.1","5.6","."
"Graduate","","164","3.789","39.6","5.5","4.9",".",".",".",".","44.5","",".",".","",".","4.9","0.6",".",".","."
"","Dept. Total","1377","3.019","25.6","14.4","25.6","7.1","15.5","2.9","0.4","6.9","",".","0.1","",".","0.7","0.2","0.3","0.2","."
