"","990
024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
075","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
076","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","15","",".",".",".",".",".",".",".","86.7","6.7",".",".","6.7",".",".",".","."
"CNSR SCI
271","Dept. Total","1210","3.549","54.5","19.1","14.4","6.7","2.8","0.3","0.2","1.4","0.2","0.2",".","0.1","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","22","3.646","68.2","13.6","13.6","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","134","3.655","72.4","10.4","6.7","6.7","3.0",".","0.7",".",".",".",".",".",".",".",".","."
"Junior","","265","3.514","56.2","15.1","15.8","9.8","2.6","0.4",".",".",".",".",".",".",".",".",".","."
"Senior","","757","3.533","51.1","22.5","15.9","5.9","3.0","0.4","0.1","0.5","0.1","0.4",".",".",".",".",".","."
"Undergraduates","","1178","3.544","55.0","19.3","14.8","6.9","2.9","0.3","0.2","0.3","0.1","0.3",".",".",".",".",".","."
"Special","","3","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","27","3.818","25.9","14.8",".",".",".",".",".","48.1","3.7",".",".","3.7","3.7",".",".","."
"Prof Yr 4","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1210","3.549","54.5","19.1","14.4","6.7","2.8","0.3","0.2","1.4","0.2","0.2",".","0.1","0.1",".",".","."
