"ALS","","","","","","","","","","","","","","","","","","","","","",""
"ANIMAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","","",""
"AN SCI
604","Dept. Total","523","3.223","47.2","12.8","14.7","7.5","8.2","2.3","1.3","5.5","",".",".","",".","0.2","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","54","2.864","35.2","14.8","18.5","13.0","11.1","3.7","3.7",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","89","3.199","48.3","14.6","16.9","6.7","6.7","4.5","2.2",".","",".",".","",".",".","",".",".",".","."
"Junior","","95","3.260","47.4","14.7","15.8","10.5","11.6",".",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","218","3.247","49.1","13.3","16.5","6.9","8.7","2.8","1.4","0.9","",".",".","",".",".","",".",".","0.5","."
"Undergraduates","","456","3.196","46.9","14.0","16.7","8.3","9.2","2.6","1.5","0.4","",".",".","",".",".","",".",".","0.2","."
"Special","","5","2.833","40.0",".",".","20.0","20.0",".",".","20.0","",".",".","",".",".","",".",".",".","."
"Graduate","","65","3.917","52.3","4.6","1.5",".",".",".",".","40.0","",".",".","",".","1.5","",".",".",".","."
"","Dept. Total","526","3.223","47.5","12.7","14.6","7.4","8.2","2.3","1.3","5.5","",".",".","",".","0.2","",".",".","0.2","."
