"TERM : 1094","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2008-2009","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"RURAL SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","","","","",""
"RUR SOC
864","Dept. Total","138","3.509","55.1","15.2","8.7","0.7","5.1","2.2","0.7","10.9","",".",".","",".","1.4","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","16","3.883","87.5","6.3","6.3",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","30","3.458","60.0","16.7","10.0",".","10.0","3.3",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","56","3.268","44.6","23.2","14.3","1.8","7.1","3.6","1.8","3.6","",".",".","",".",".","",".",".",".","."
"Undergraduates","","104","3.434","55.8","19.2","11.5","1.0","6.7","2.9","1.0","1.9","",".",".","",".",".","",".",".",".","."
"Special","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","31","3.963","48.4","3.2",".",".",".",".",".","41.9","",".",".","",".","6.5","",".",".",".","."
"","Dept. Total","138","3.509","55.1","15.2","8.7","0.7","5.1","2.2","0.7","10.9","",".",".","",".","1.4","",".",".",".","."
