"Tech & Practice-Ancient World","379
001","64","3.452","50.0","18.8","15.6","3.1","6.3","1.6","1.6","3.1",".","",".",".","",".","",".",".",".","."
"Undergrad Smr:Classicl Wrld","591
001","18","3.882","72.2","22.2",".",".",".",".",".",".",".","",".",".","",".","","5.6",".",".","."
"Senior Thesis","692
022","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Directed Reading","699
003","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"CLASSICS
244","Dept. Total","621","3.399","33.5","33.7","20.3","6.1","2.6","1.3","1.0","1.3","",".",".","",".","",".","0.2","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","76","3.230","23.7","39.5","17.1","9.2","6.6","2.6","1.3",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","187","3.436","34.8","35.3","20.3","7.0","1.1","0.5","1.1",".","",".",".","",".","",".",".",".",".","."
"Junior","","176","3.437","33.5","35.2","21.0","5.1","4.0","0.6",".","0.6","",".",".","",".","",".",".",".",".","."
"Senior","","176","3.392","36.9","29.0","21.0","5.1","1.1","2.3","1.7","1.7","",".",".","",".","",".","0.6","0.6",".","."
"Undergraduates","","615","3.398","33.7","34.0","20.3","6.2","2.6","1.3","1.0","0.7","",".",".","",".","",".","0.2","0.2",".","."
"Special","","4","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".",".",".",".","."
"Graduate","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","621","3.399","33.5","33.7","20.3","6.1","2.6","1.3","1.0","1.3","",".",".","",".","",".","0.2","0.2",".","."
