"TERM : 1094","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2008-2009","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"GERMAN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","",""
"GERMAN
424","Dept. Total","739","3.523","47.2","20.4","17.9","4.6","3.7","0.4","0.5","2.6","0.4",".","",".","1.5","0.1","0.1","0.3","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","75","3.431","44.0","21.3","20.0","6.7","2.7","2.7","1.3",".",".",".","",".",".",".",".",".","1.3"
"Sophomore","","194","3.513","43.8","25.8","21.6","4.1","4.1",".","0.5",".",".",".","",".",".",".",".",".","."
"Junior","","161","3.447","37.9","24.2","26.7","6.8","3.7",".",".",".",".",".","",".",".",".",".",".","0.6"
"Senior","","176","3.435","44.9","23.3","17.0","4.5","6.3","0.6","1.1","1.1",".",".","",".",".",".","0.6","0.6","."
"Undergraduates","","606","3.463","42.6","24.1","21.5","5.3","4.5","0.5","0.7","0.3",".",".","",".",".",".","0.2","0.2","0.3"
"Special","","18","3.667","44.4","16.7","11.1","5.6",".",".",".","22.2",".",".","",".",".",".",".",".","."
"Graduate","","115","3.971","72.2","1.7",".","0.9",".",".",".","11.3","2.6",".","",".","9.6","0.9",".","0.9","."
"","Dept. Total","739","3.523","47.2","20.4","17.9","4.6","3.7","0.4","0.5","2.6","0.4",".","",".","1.5","0.1","0.1","0.3","0.3"
