"INTERDIS COURSES (L & S)","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","",""
"Honors Interdis Reading Course","185
001","","7","3.500","14.3","71.4","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Les, Gay, Bi, Trnsgen St","200
001","","9","2.889","11.1","22.2","33.3","22.2",".","11.1",".",".",".",".",".",".",".",".",".","."
"","250
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","250
002","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
003","","13","3.900","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
004","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
005","","10","3.604","70.0","10.0","10.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"","250
006","","12","3.839","75.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
007","","9","3.955","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
008","","6","3.731","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
009","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
010","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergrad Research Experience","Course Total","","97","3.902","87.6","8.2","3.1",".","1.0",".",".",".",".",".",".",".",".",".",".","."
"L&S Junior/Senior Seminar","400
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"L & S Jr-Sr Honors Smr","480
001","","14","3.893","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","701
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","701
003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics: Grad Stdts in Teaching","Course Total","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"INTER-LS
502","Dept. Total","","140","3.808","79.3","12.9","5.0","1.4","0.7","0.7",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","21","3.786","90.5",".",".","4.8","4.8",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","56","3.842","75.0","19.6","5.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","35","3.907","85.7","11.4","2.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","22","3.545","63.6","13.6","13.6","4.5",".","4.5",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","134","3.800","78.4","13.4","5.2","1.5","0.7","0.7",".",".",".",".",".",".",".",".",".","."
"Graduate","","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","140","3.808","79.3","12.9","5.0","1.4","0.7","0.7",".",".",".",".",".",".",".",".",".","."
