"L&S","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1286","3.509","49.3","24.7","13.8","5.8","3.3","0.5","1.3","0.4","",".",".","",".","",".","0.4","0.3","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","151","3.191","30.5","27.8","21.9","9.3","4.0","1.3","4.6",".","",".",".","",".","",".","0.7",".",".","."
"Sophomore","","281","3.583","51.6","28.8","10.3","5.7","2.1","0.4","0.7",".","",".",".","",".","",".",".",".",".","0.4"
"Junior","","337","3.504","50.1","22.8","16.0","4.2","4.7","0.6","0.9",".","",".",".","",".","",".",".","0.6",".","."
"Senior","","474","3.535","50.4","23.6","13.1","6.1","3.2","0.2","1.1","1.1","",".",".","",".","",".","0.8","0.2","0.2","."
"Undergraduates","","1243","3.496","48.2","25.1","14.3","5.9","3.5","0.5","1.4","0.4","",".",".","",".","",".","0.4","0.2","0.1","0.1"
"Special","","5","3.500","40.0",".",".","20.0",".",".",".",".","",".",".","",".","",".",".","20.0","20.0","."
"Graduate","","38","3.932","86.8","13.2",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1286","3.509","49.3","24.7","13.8","5.8","3.3","0.5","1.3","0.4","",".",".","",".","",".","0.4","0.3","0.2","0.1"
