"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"799","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","013","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","019","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","021","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","028","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","030","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","031","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","033","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","037","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","066","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","068","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","082","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","085","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","091","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","095","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","096","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","","77","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"809
Math Tech-Analys of Algrthm","001","","12","3.708","50.0","41.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"838","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"838","002","","9","3.778","55.6","44.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Computing","Course Total","","12","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"899","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","008","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"899","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","013","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","020","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","022","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","025","","3","***","","","","","","","","","",".",".",".",".",".",".","."
