"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"RURAL SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","",""
"140
Intro-Rural Sociol&Development","001","16","3.188","25.0","50.0","6.3",".","12.5",".","6.3",".",".",".",".",".",".",".",".","."
"210
Survey of Sociology","001","12","3.045","33.3","8.3","25.0",".","16.7","8.3",".","8.3",".",".",".",".",".",".",".","."
"211
The Sociological Enterprise","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"215
Gender & Work-Rural America","001","7","2.947","42.9",".","14.3",".","14.3","14.3",".","14.3",".",".",".",".",".",".",".","."
"248
Envir, Nat Resources & Society","001","9","3.556","44.4","33.3","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"260
Latin America-Introduction","001","6","3.023","33.3","16.7","33.3",".",".","16.7",".",".",".",".",".",".",".",".",".","."
"299","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"357","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"357","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"357","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"357","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"357","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Meth-Sociological Inquiry","Course Total","5","***","","","","","","","","","","","","","","","",""
"360
Stats for Sociologists I","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"361
Stats for Sociologists II","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"375
Special Topics","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"399
Coord Intrnshp/Cooprtv Educ","025","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"532","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"532","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Hlth Care Iss:Ind, Fam, Soc","Course Total","4","***","","","","","","","","","","","","","","","",""
"565
Ethics of Modern Biotechnology","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"649
Sociology of Work & Employment","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"650
Sociology of Agriculture","001","20","3.861","85.0","5.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","025","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875
Special Topics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"985
Rsch:Soc-Envir, Tech, Agrofood","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","11","",".",".",".",".",".",".",".","81.8",".",".",".","18.2",".",".",".","."
"999","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","089","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading and Research","Course Total","4","***","","","","","","","","","","","","","","","",""
