"TERM : 1094","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2008-2009","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"BIOMOLECULAR CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"758
BMOLCHEM","","","","","","","","","","","","","","","","","","","","","",""
"BMOLCHEM
758","Dept. Total","322","3.396","42.5","13.0","19.3","1.6","3.4","3.1","0.3","16.1","",".",".","",".","0.6","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"758
BMOLCHEM","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","7","3.100","28.6","28.6","28.6",".",".","14.3",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","53","3.292","45.3","15.1","22.6","1.9","9.4","5.7",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","157","3.372","42.7","20.4","26.1","2.5","3.8","3.8","0.6",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","217","3.343","42.9","19.4","25.3","2.3","5.1","4.6","0.5",".","",".",".","",".",".","",".",".",".","."
"Special","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","99","3.857","41.4",".","6.1",".",".",".",".","50.5","",".",".","",".","2.0","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 4","","3","4.000","33.3",".",".",".",".",".",".","66.7","",".",".","",".",".","",".",".",".","."
"Professionals","","4","4.000","50.0",".",".",".",".",".",".","50.0","",".",".","",".",".","",".",".",".","."
"","Dept. Total","322","3.396","42.5","13.0","19.3","1.6","3.4","3.1","0.3","16.1","",".",".","",".","0.6","",".",".",".","."
