"L&S","","","","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","","","","",""
"MUS PERF
664","Dept. Total","556","3.865","78.8","14.0","4.3","1.4","0.2","0.2","0.2","0.5","",".",".","",".","",".","0.2",".",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","37","3.544","48.6","24.3","16.2","5.4",".","2.7",".",".","",".",".","",".","",".","2.7",".",".","."
"Sophomore","","88","3.701","63.6","20.5","9.1","2.3","1.1",".","1.1","1.1","",".",".","",".","",".",".",".",".","1.1"
"Junior","","91","3.856","76.9","17.6","4.4","1.1",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","171","3.898","80.7","14.6","1.8","1.8",".",".",".","1.2","",".",".","",".","",".",".",".",".","."
"Undergraduates","","387","3.815","72.9","17.6","5.4","2.1","0.3","0.3","0.3","0.8","",".",".","",".","",".","0.3",".",".","0.3"
"Special","","6","3.833","66.7","33.3",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","163","3.960","93.3","4.9","1.8",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","556","3.865","78.8","14.0","4.3","1.4","0.2","0.2","0.2","0.5","",".",".","",".","",".","0.2",".",".","0.2"
