"TERM : 1094","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2008-2009","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1351","3.508","43.5","26.7","18.1","3.7","2.1","0.8","0.1","3.0","",".","1.6","",".","0.1","0.1","0.1",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","97","3.402","33.0","26.8","32.0","6.2","1.0","1.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","244","3.556","38.9","39.8","18.4","2.5","0.4",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","284","3.292","27.5","28.5","29.2","5.3","6.0","1.4","0.4",".","",".","1.8","",".",".",".",".",".","."
"Senior","614","3.597","54.4","23.1","13.4","3.6","1.5","1.0",".","0.3","",".","2.8","",".",".",".",".",".","."
"Undergraduates","1239","3.495","43.5","27.9","19.5","4.0","2.3","0.9","0.1","0.2","",".","1.8","",".",".",".",".",".","."
"Special","18","3.549","27.8","27.8","16.7",".",".",".",".","16.7","",".",".","",".",".",".","11.1",".","."
"Graduate","93","3.853","47.3","9.7","1.1","1.1",".",".",".","38.7","",".",".","",".","1.1","1.1",".",".","."
"Prof Yr 4","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","1351","3.508","43.5","26.7","18.1","3.7","2.1","0.8","0.1","3.0","",".","1.6","",".","0.1","0.1","0.1",".","."
