"TERM : 1094","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2008-2009","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","",""
"FAM & CONSUMER COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"464
FAM COM","","","","","","","","","","","","","","","",""
"Intro-Scientific Communication","212
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Contemp Comm Tech&Soc Effct","340
001
3","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Print&Electronic Media Dsgn","530
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Mass Media and Youth","616
002
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"FAM COM
464","6
Dept. Total","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"464
FAM COM","","","","","","","","","","","","","","","",""
"Senior","5","3.700","40.0","60.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","5","3.700","40.0","60.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"November 30, 2010","","","","","","","","","","","","","","","","Page 148 of 405"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
