"ALS","","","","","","","","","","","","","","","","","","","","",""
"HORTICULTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","","",""
"HORT
476","Dept. Total","248","3.305","34.7","15.7","20.6","5.2","3.6","1.2","2.4","11.3","",".",".","",".","2.4","0.8",".","1.6","0.4"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","2.700",".",".","50.0","50.0",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","15","3.316","46.7","13.3","33.3",".",".",".","6.7",".","",".",".","",".",".",".",".",".","."
"Junior","","39","2.956","25.6","12.8","35.9","7.7","7.7","5.1","5.1",".","",".",".","",".",".",".",".",".","."
"Senior","","100","3.296","36.0","22.0","22.0","7.0","6.0","1.0","1.0","3.0","",".",".","",".",".","1.0",".",".","1.0"
"Undergraduates","","156","3.199","34.0","18.6","26.9","7.1","5.8","1.9","2.6","1.9","",".",".","",".",".","0.6",".",".","0.6"
"Special","","16","2.942","31.3","6.3","18.8",".",".",".","12.5","6.3","",".",".","",".",".","6.3",".","18.8","."
"Graduate","","76","3.675","36.8","11.8","7.9","2.6",".",".",".","31.6","",".",".","",".","7.9",".",".","1.3","."
"","Dept. Total","248","3.305","34.7","15.7","20.6","5.2","3.6","1.2","2.4","11.3","",".",".","",".","2.4","0.8",".","1.6","0.4"
