"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
001","17","3.412","23.5","35.3","41.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
002","17","3.765","58.8","35.3","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
003","16","3.688","56.3","25.0","18.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
004","15","3.533","60.0","26.7","6.7",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"","100
007","17","3.618","47.1","35.3","11.8","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","008
100","16","3.844","75.0","18.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
010","15","3.233","33.3","33.3","20.0",".","6.7",".","6.7",".",".",".",".",".",".",".",".","."
"","100
011","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
012","17","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
013","19","3.684","57.9","26.3","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
014","18","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
017","19","3.632","47.4","36.8","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
018","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
019","17","3.588","29.4","58.8","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
020","17","3.412","35.3","35.3","23.5",".",".","5.9",".",".",".",".",".",".",".",".",".","."
"","100
021","18","3.528","22.2","66.7","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
022","18","3.472","38.9","27.8","27.8",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
023","19","3.737","84.2","10.5",".",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
025","17","3.706","52.9","41.2",".","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","100
027","18","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
028","19","3.421","31.6","42.1","15.8",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"","100
029","19","3.447","52.6","21.1","15.8","5.3",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
031","19","3.789","63.2","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
032","18","3.750","66.7","22.2","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
033","18","3.694","55.6","33.3","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
034","17","3.676","52.9","35.3","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","100
035","18","3.750","66.7","22.2","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","036
100","19","3.868","78.9","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
039","18","3.222","27.8","27.8","33.3","5.6",".",".","5.6",".",".",".",".",".",".",".",".","."
"","100
040","19","3.684","73.7","5.3","10.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
041","18","3.167","27.8","44.4","16.7",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"","100
042","17","3.794","58.8","41.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
043","17","3.706","70.6","11.8","5.9","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
044","18","3.735","44.4","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","5.6"
"","045
100","19","3.842","73.7","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
047","18","3.583","44.4","27.8","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
048","7","3.000","14.3","42.9",".","14.3",".","14.3",".",".",".",".",".",".","14.3",".",".","."
"","100
049","18","3.750","77.8",".","16.7","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
050","18","3.472","77.8","5.6","5.6",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"","100
051","17","3.559","35.3","41.2","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","696","3.636","55.2","29.2","10.8","2.3","0.7","0.3","1.3",".",".",".",".",".","0.1",".",".","0.1"
"","110
001","9","",".",".",".",".",".",".",".",".",".","77.8","22.2",".",".",".",".","."
"","110
002","11","",".",".",".",".",".",".",".",".",".","81.8","18.2",".",".",".",".","."
"","110
003","9","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Intensv English as 2nd Lang","Course Total","29","",".",".",".",".",".",".",".",".",".","86.2","13.8",".",".",".",".","."
