"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","",""
"GENERAL BUSINESS","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","",""
"Prof Experience in Business","750
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","765
001","","6","3.167","66.7",".","16.7",".",".",".","16.7",".",".",".",".",".",".",".",".","."
"","765
002","","6","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"","765
003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemporary Topics","Course Total","","15","3.783","73.3","6.7","6.7",".",".",".","6.7","6.7",".",".",".",".",".",".",".","."
"PhD Communicatn-Dissertsators","975
001","","10","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"GEN BUS
231","Dept. Total","","1435","3.436","41.3","20.3","23.5","4.7","4.5","0.7","0.4","0.6",".","3.8",".",".",".","0.2","0.1","."
